island_count;epoch_size;fitness_sharing;sigma;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;50;12;12;0.95;3;SchaffersEvaluation;10916;3.066148003850967e-05;7.48736775535315e-05;50.0;0.0
1;0;false;0;50;12;12;0.95;3;KatsuuraEvaluation;29237;2.7976484504807262e-08;7.620867803873692e-08;50.0;0.0
1;0;false;0;50;12;12;0.95;4;SchaffersEvaluation;19124;3.2483589665516055e-05;7.640015273663202e-05;50.0;0.0
1;0;false;0;50;12;12;0.95;4;KatsuuraEvaluation;28171;4.246402501936306e-06;8.83060787592855e-06;50.0;0.0
1;0;false;0;50;12;12;0.95;6;SchaffersEvaluation;15228;9.172645963446055e-05;0.0002409035749246433;50.0;0.0
1;0;false;0;50;12;12;0.95;6;KatsuuraEvaluation;25028;8.241349107122746e-09;1.379384263826576e-08;50.0;0.0
1;0;false;0;50;12;12;0.95;12;SchaffersEvaluation;7137;5.311529814025933e-07;1.5624161950263409e-06;50.0;0.0
1;0;false;0;50;12;12;0.95;12;KatsuuraEvaluation;20173;2.1583711611537516e-08;5.984248463863707e-08;50.0;0.0
1;0;false;0;50;12;12;0.95;24;SchaffersEvaluation;12757;0.00028636007902222544;0.000538901369654561;50.0;0.0
1;0;false;0;50;12;12;0.95;24;KatsuuraEvaluation;12876;9.675446864327352e-06;2.87481249021653e-05;50.0;0.0
1;0;false;0;50;24;2;0.95;2;SchaffersEvaluation;12408;2.4808455089789274e-06;4.726425250455792e-06;50.0;0.0
1;0;false;0;50;24;2;0.95;2;KatsuuraEvaluation;7082;1.7735347685818925e-06;3.906172534626244e-06;50.0;0.0
1;0;false;0;50;24;2;0.95;3;SchaffersEvaluation;20681;0.001341748457721886;0.00256923081875971;50.0;0.0
1;0;false;0;50;24;2;0.95;3;KatsuuraEvaluation;24530;8.439170406814878e-10;1.687433568889066e-09;50.0;0.0
1;0;false;0;50;24;2;0.95;4;SchaffersEvaluation;12792;4.095631482981745e-05;5.82407718178089e-05;50.0;0.0
1;0;false;0;50;24;2;0.95;4;KatsuuraEvaluation;6850;4.8953057835979124e-08;1.0970056511269169e-07;50.0;0.0
1;0;false;0;50;24;2;0.95;6;SchaffersEvaluation;31259;1.764249985344612e-05;5.0012990661955824e-05;50.0;0.0
1;0;false;0;50;24;2;0.95;6;KatsuuraEvaluation;7128;2.320528850436118e-08;4.368216481486239e-08;50.0;0.0
1;0;false;0;50;24;2;0.95;12;SchaffersEvaluation;29348;0.0001060114650714693;0.00030935601023037075;50.0;0.0
1;0;false;0;50;24;2;0.95;12;KatsuuraEvaluation;26920;2.676482865928183e-07;7.511062601362807e-07;50.0;0.0
1;0;false;0;50;24;2;0.95;24;SchaffersEvaluation;23216;1.0535085398521476e-05;1.621927522568597e-05;50.0;0.0
1;0;false;0;50;24;2;0.95;24;KatsuuraEvaluation;20109;3.1761649025376155e-08;7.535504472666499e-08;50.0;0.0
1;0;false;0;50;24;3;0.95;2;SchaffersEvaluation;31741;0.0006088800674192856;0.0017858885046579483;50.0;0.0
1;0;false;0;50;24;3;0.95;2;KatsuuraEvaluation;5330;1.1001569230614834e-06;3.2150609428127462e-06;50.0;0.0
1;0;false;0;50;24;3;0.95;3;SchaffersEvaluation;16203;0.0005369548244199558;0.0013194173341703947;50.0;0.0
1;0;false;0;50;24;3;0.95;3;KatsuuraEvaluation;27449;5.018531225482528e-09;1.4146724510465295e-08;50.0;0.0
1;0;false;0;50;24;3;0.95;4;SchaffersEvaluation;7006;4.166311771818539e-06;1.0771425848997633e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;4;KatsuuraEvaluation;17153;1.2003179467015994e-05;2.431249676478645e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;6;SchaffersEvaluation;19743;2.4638036280771814e-05;7.170184533425737e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;6;KatsuuraEvaluation;17192;2.2673058995420092e-05;6.801897916852783e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;12;SchaffersEvaluation;7757;2.5795479132675144e-05;3.608601481086582e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;12;KatsuuraEvaluation;18434;1.9488705151934108e-05;5.540450707412965e-05;50.0;0.0
1;0;false;0;50;24;3;0.95;24;SchaffersEvaluation;11189;0.0003225970524106809;0.0009235902610026772;50.0;0.0
1;0;false;0;50;24;3;0.95;24;KatsuuraEvaluation;30841;6.58003816866025e-10;1.3583772982534228e-09;50.0;0.0
1;0;false;0;50;24;4;0.95;2;SchaffersEvaluation;1312;8.489700847715029e-07;2.2355828791791344e-06;50.0;0.0
1;0;false;0;50;24;4;0.95;2;KatsuuraEvaluation;7687;3.0470390766749786e-07;8.741205878817741e-07;50.0;0.0
1;0;false;0;50;24;4;0.95;3;SchaffersEvaluation;15524;6.864283013746427e-06;1.6077738759256347e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;3;KatsuuraEvaluation;22591;6.817371351135093e-08;2.0322884286214431e-07;50.0;0.0
1;0;false;0;50;24;4;0.95;4;SchaffersEvaluation;10843;3.9103175982041746e-05;9.76865338745577e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;4;KatsuuraEvaluation;24179;2.743599636269399e-07;6.381824984724005e-07;50.0;0.0
1;0;false;0;50;24;4;0.95;6;SchaffersEvaluation;20174;6.218703308952565e-06;1.1689736369364203e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;6;KatsuuraEvaluation;11991;8.345057844662607e-06;1.809797593580635e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;12;SchaffersEvaluation;27174;8.526959256233734e-06;1.3550756420554671e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;12;KatsuuraEvaluation;3593;3.794935237701777e-09;7.225937869225434e-09;50.0;0.0
1;0;false;0;50;24;4;0.95;24;SchaffersEvaluation;28565;6.43378792190381e-06;1.5610591288536726e-05;50.0;0.0
1;0;false;0;50;24;4;0.95;24;KatsuuraEvaluation;14161;7.694218351276321e-07;2.3061524624106367e-06;50.0;0.0
1;0;false;0;50;24;6;0.95;2;SchaffersEvaluation;26236;0.00025195048186667685;0.0007056456897646726;50.0;0.0
1;0;false;0;50;24;6;0.95;2;KatsuuraEvaluation;30248;4.2692121297503877e-08;8.396479817856806e-08;50.0;0.0
1;0;false;0;50;24;6;0.95;3;SchaffersEvaluation;2082;8.969265567770403e-06;1.8677176509259775e-05;50.0;0.0
1;0;false;0;50;24;6;0.95;3;KatsuuraEvaluation;28140;1.227064602267854e-10;3.529331251844022e-10;50.0;0.0
1;0;false;0;50;24;6;0.95;4;SchaffersEvaluation;11;7.325353091556078e-05;0.0001464136318645871;50.0;0.0
1;0;false;0;50;24;6;0.95;4;KatsuuraEvaluation;20846;4.74833891624626e-09;1.0717592907637333e-08;50.0;0.0
1;0;false;0;50;24;6;0.95;6;SchaffersEvaluation;18396;3.708256147126948e-05;0.00010903037848686247;50.0;0.0
1;0;false;0;50;24;6;0.95;6;KatsuuraEvaluation;24723;9.232073754962532e-10;1.5586665185852723e-09;50.0;0.0
1;0;false;0;50;24;6;0.95;12;SchaffersEvaluation;26263;2.6182064142768413e-07;2.8173149285518377e-07;50.0;0.0
1;0;false;0;50;24;6;0.95;12;KatsuuraEvaluation;14887;2.066687521935151e-11;5.5505671723606665e-11;50.0;0.0
1;0;false;0;50;24;6;0.95;24;SchaffersEvaluation;30068;2.2100610504303497e-06;3.7182135412190056e-06;50.0;0.0
1;0;false;0;50;24;6;0.95;24;KatsuuraEvaluation;3675;5.903700076604488e-08;1.7665181654325502e-07;50.0;0.0
1;0;false;0;50;24;12;0.95;2;SchaffersEvaluation;17760;1.611093027673279e-05;3.856480598524533e-05;50.0;0.0
1;0;false;0;50;24;12;0.95;2;KatsuuraEvaluation;9018;5.397197043104475e-09;1.618981774241207e-08;50.0;0.0
1;0;false;0;50;24;12;0.95;3;SchaffersEvaluation;19668;1.0805534459365896e-05;3.069771160575786e-05;50.0;0.0
1;0;false;0;50;24;12;0.95;3;KatsuuraEvaluation;4265;7.601945694487752e-07;2.241684894975279e-06;50.0;0.0
1;0;false;0;50;24;12;0.95;4;SchaffersEvaluation;26810;1.1988767308300588e-05;2.039606182133481e-05;50.0;0.0
1;0;false;0;50;24;12;0.95;4;KatsuuraEvaluation;76;2.7810957962332197e-08;6.212193382838167e-08;50.0;0.0
1;0;false;0;50;24;12;0.95;6;SchaffersEvaluation;25419;5.72301327244885e-07;1.1317892582229017e-06;50.0;0.0
1;0;false;0;50;24;12;0.95;6;KatsuuraEvaluation;29051;9.862249889588704e-09;2.936626211932674e-08;50.0;0.0
1;0;false;0;50;24;12;0.95;12;SchaffersEvaluation;31190;3.3642783347179863e-06;6.190324240975169e-06;50.0;0.0
1;0;false;0;50;24;12;0.95;12;KatsuuraEvaluation;25955;2.9354197302396297e-09;7.156819670832819e-09;50.0;0.0
1;0;false;0;50;24;12;0.95;24;SchaffersEvaluation;26502;3.837151388525102e-05;8.998967412697441e-05;50.0;0.0
1;0;false;0;50;24;12;0.95;24;KatsuuraEvaluation;3906;1.0646872032906902e-09;2.181017376553388e-09;50.0;0.0
1;0;false;0;50;24;24;0.95;2;SchaffersEvaluation;31186;0.0007224502312779422;0.0021536872677183844;50.0;0.0
1;0;false;0;50;24;24;0.95;2;KatsuuraEvaluation;28048;4.446476778324907e-09;1.2722613459383427e-08;50.0;0.0
1;0;false;0;50;24;24;0.95;3;SchaffersEvaluation;10342;1.1951958098835965e-05;2.8382700709288112e-05;50.0;0.0
1;0;false;0;50;24;24;0.95;3;KatsuuraEvaluation;15570;1.0981903790212794e-09;2.478748671903158e-09;50.0;0.0
1;0;false;0;50;24;24;0.95;4;SchaffersEvaluation;7212;0.0005435936795628414;0.001348758595775167;50.0;0.0
1;0;false;0;50;24;24;0.95;4;KatsuuraEvaluation;1572;4.4126062189712023e-07;8.990749741753826e-07;50.0;0.0
1;0;false;0;50;24;24;0.95;6;SchaffersEvaluation;24810;1.6714623939773778e-06;3.573498138851019e-06;50.0;0.0
1;0;false;0;50;24;24;0.95;6;KatsuuraEvaluation;10311;2.1843061525583395e-07;6.242413694612607e-07;50.0;0.0
1;0;false;0;50;24;24;0.95;12;SchaffersEvaluation;15891;1.7224804851679457e-05;3.521425730861498e-05;50.0;0.0
1;0;false;0;50;24;24;0.95;12;KatsuuraEvaluation;20442;8.358497942702924e-10;2.4871704085956522e-09;50.0;0.0
1;0;false;0;50;24;24;0.95;24;SchaffersEvaluation;32602;7.724284711069793e-05;0.00016029508491695096;50.0;0.0
1;0;false;0;50;24;24;0.95;24;KatsuuraEvaluation;4169;1.309748384932685e-06;2.6314889697045263e-06;50.0;0.0
1;0;false;0;100;2;2;0.95;2;SchaffersEvaluation;32450;1.0717424290433724;1.115748652130067;8600.0;5660.388679233963
1;0;false;0;100;2;2;0.95;2;KatsuuraEvaluation;8115;0.07811430064663082;0.09579346168654605;10710.0;11687.467647014044
1;0;false;0;100;2;2;0.95;3;SchaffersEvaluation;31756;1.0312288054699712;1.167882396696831;9000.0;6648.308055437865
1;0;false;0;100;2;2;0.95;3;KatsuuraEvaluation;2449;0.27475427370946576;0.8126783096853418;10000.0;3065.9419433511785
1;0;false;0;100;2;2;0.95;4;SchaffersEvaluation;23145;1.2392109754645035;1.1803658387390512;9000.0;9828.529900244492
1;0;false;0;100;2;2;0.95;4;KatsuuraEvaluation;10595;0.24799312589777042;0.47655803622215004;9110.0;4184.363750918412
1;0;false;0;100;2;2;0.95;6;SchaffersEvaluation;30713;0.4242827149896972;0.5902834491533595;5500.0;3827.5318418009274
1;0;false;0;100;2;2;0.95;6;KatsuuraEvaluation;5187;0.03196381621542124;0.06138911499013286;7800.0;6431.174076325411
1;0;false;0;100;2;2;0.95;12;SchaffersEvaluation;31610;0.5375748892940726;0.5835309951999436;8400.0;10432.64108459598
1;0;false;0;100;2;2;0.95;12;KatsuuraEvaluation;2916;0.03798465746663859;0.10218030212599118;11100.0;11121.60060422959
1;0;false;0;100;2;2;0.95;24;SchaffersEvaluation;447;0.36626587598916177;0.37639281866105395;13010.0;19481.80946421559
1;0;false;0;100;2;2;0.95;24;KatsuuraEvaluation;6646;0.005391814250736342;0.011999536337628814;7120.0;5762.60357824482
1;0;false;0;100;3;3;0.95;2;SchaffersEvaluation;4011;1.28600362487839;1.0862815323502357;9400.0;4983.974317750845
1;0;false;0;100;3;3;0.95;2;KatsuuraEvaluation;17631;0.047246188751161364;0.11610715538593615;16900.0;8055.432949258531
1;0;false;0;100;3;3;0.95;3;SchaffersEvaluation;24818;0.8766592443233862;1.2704889466333413;7300.0;5604.462507680822
1;0;false;0;100;3;3;0.95;3;KatsuuraEvaluation;14110;0.04124985791206596;0.09960324878214985;11500.0;3853.5697735995386
1;0;false;0;100;3;3;0.95;4;SchaffersEvaluation;18651;1.4222634233972005;1.3119611718952489;12700.0;21359.073013593075
1;0;false;0;100;3;3;0.95;4;KatsuuraEvaluation;12691;0.050013429815034684;0.09214775937908294;16210.0;11065.120875977813
1;0;false;0;100;3;3;0.95;6;SchaffersEvaluation;28579;0.4953479740201036;0.43402736329772384;20500.0;25570.490804832043
1;0;false;0;100;3;3;0.95;6;KatsuuraEvaluation;19411;0.03296866181286876;0.03910713212585052;11110.0;7004.919699753881
1;0;false;0;100;3;3;0.95;12;SchaffersEvaluation;28268;0.6327573681187396;0.7709664181876749;18100.0;17288.43544106869
1;0;false;0;100;3;3;0.95;12;KatsuuraEvaluation;4273;0.0050848817541302915;0.008765666046134298;12010.0;6735.0501111721505
1;0;false;0;100;3;3;0.95;24;SchaffersEvaluation;15513;0.5429734775891241;0.8967768780102212;16000.0;14007.141035914503
1;0;false;0;100;3;3;0.95;24;KatsuuraEvaluation;28915;0.015130463593990557;0.035315623919257494;12310.0;7467.589972675254
1;0;false;0;100;4;2;0.95;2;SchaffersEvaluation;9440;2.8078975894324625;2.463637221686931;4000.0;2449.489742783178
1;0;false;0;100;4;2;0.95;2;KatsuuraEvaluation;6990;0.5270225607323089;0.9524191221886901;12600.0;4903.060268852505
1;0;false;0;100;4;2;0.95;3;SchaffersEvaluation;10269;2.993091802082526;2.308611379560651;8900.0;16416.150584104667
1;0;false;0;100;4;2;0.95;3;KatsuuraEvaluation;6188;0.25419813178214024;0.3649849655134318;11900.0;4908.15647672321
1;0;false;0;100;4;2;0.95;4;SchaffersEvaluation;11713;2.7303506219980296;2.27783287800558;4200.0;3187.4754901018455
1;0;false;0;100;4;2;0.95;4;KatsuuraEvaluation;29268;0.21926146031039312;0.30215343458204713;13600.0;9232.551110067032
1;0;false;0;100;4;2;0.95;6;SchaffersEvaluation;2680;1.3515464111419402;0.7325892198592283;4500.0;2941.0882339705486
1;0;false;0;100;4;2;0.95;6;KatsuuraEvaluation;24732;0.01742622032543485;0.026911864041586284;10700.0;4360.045871318328
1;0;false;0;100;4;2;0.95;12;SchaffersEvaluation;14565;1.6069124968828052;1.3668213953953923;2400.0;916.515138991168
1;0;false;0;100;4;2;0.95;12;KatsuuraEvaluation;22219;0.06286801316742942;0.10785975428639216;7300.0;2193.171219946131
1;0;false;0;100;4;2;0.95;24;SchaffersEvaluation;25926;1.3459890294736299;1.6912093847764145;4000.0;2366.4319132398464
1;0;false;0;100;4;2;0.95;24;KatsuuraEvaluation;27435;0.09500719582741661;0.0969510933093016;12200.0;5306.59966456864
1;0;false;0;100;4;4;0.95;2;SchaffersEvaluation;26159;1.3950889744486246;1.4726867919810287;12000.0;12767.145334803705
1;0;false;0;100;4;4;0.95;2;KatsuuraEvaluation;12508;0.007777036842613693;0.007004788456056386;18000.0;9848.857801796104
1;0;false;0;100;4;4;0.95;3;SchaffersEvaluation;26175;1.0104988348422943;1.252305226354233;8400.0;8212.186067059123
1;0;false;0;100;4;4;0.95;3;KatsuuraEvaluation;21952;0.011600856084937751;0.022840789161694523;9700.0;6132.699242584786
1;0;false;0;100;4;4;0.95;4;SchaffersEvaluation;2510;0.9860592102412717;1.5329172700446108;6400.0;4223.742416388575
1;0;false;0;100;4;4;0.95;4;KatsuuraEvaluation;20606;0.028270361144063682;0.05240427366063216;17200.0;7400.0
1;0;false;0;100;4;4;0.95;6;SchaffersEvaluation;15024;0.26773684065493275;0.26761351425938007;5600.0;4176.12260356422
1;0;false;0;100;4;4;0.95;6;KatsuuraEvaluation;29984;0.023104488423701747;0.02493804685692907;11210.0;6287.837466092774
1;0;false;0;100;4;4;0.95;12;SchaffersEvaluation;15777;0.5699404705618815;0.7838677943766418;6600.0;6216.108107168021
1;0;false;0;100;4;4;0.95;12;KatsuuraEvaluation;8845;0.02581128188348253;0.06520054530815701;14600.0;10707.007051459339
1;0;false;0;100;4;4;0.95;24;SchaffersEvaluation;28276;0.4429276880140833;0.45902531646054556;22000.0;26172.5046566048
1;0;false;0;100;4;4;0.95;24;KatsuuraEvaluation;57;0.04659129598692698;0.0632163656648562;13600.0;8674.099376880577
1;0;false;0;100;6;2;0.95;2;SchaffersEvaluation;13670;2.951421531917868;2.4534215299128395;5800.0;1989.97487421324
1;0;false;0;100;6;2;0.95;2;KatsuuraEvaluation;15724;0.09093267198930395;0.19402751431374515;21100.0;10482.843125793688
1;0;false;0;100;6;2;0.95;3;SchaffersEvaluation;31353;4.046108307678466;1.7955772134780792;9400.0;16200.0
1;0;false;0;100;6;2;0.95;3;KatsuuraEvaluation;7079;0.5417584031534137;1.0754333822852291;18100.0;5700.0
1;0;false;0;100;6;2;0.95;4;SchaffersEvaluation;32504;2.1086366497358933;1.6379900722716545;4000.0;0.0
1;0;false;0;100;6;2;0.95;4;KatsuuraEvaluation;31405;0.11235760907807349;0.15635896592465975;10900.0;4253.2340636273475
1;0;false;0;100;6;2;0.95;6;SchaffersEvaluation;5737;2.297668849154632;1.482183497575035;4900.0;1920.9372712298546
1;0;false;0;100;6;2;0.95;6;KatsuuraEvaluation;29954;0.17837665702755817;0.33424408543184697;12400.0;5161.395160225576
1;0;false;0;100;6;2;0.95;12;SchaffersEvaluation;287;1.4159215490248171;1.5275729630456365;4600.0;1200.0
1;0;false;0;100;6;2;0.95;12;KatsuuraEvaluation;16638;0.3219769934088015;0.2900713094210624;6700.0;2830.1943396169813
1;0;false;0;100;6;2;0.95;24;SchaffersEvaluation;10803;1.5013769451989274;1.048491542732331;7000.0;4242.640687119285
1;0;false;0;100;6;2;0.95;24;KatsuuraEvaluation;4592;0.03356811846255104;0.06110616173805134;9910.0;4437.668306667365
1;0;false;0;100;6;3;0.95;2;SchaffersEvaluation;470;3.4073928318160682;2.1405197241092013;7000.0;3286.335345030997
1;0;false;0;100;6;3;0.95;2;KatsuuraEvaluation;2633;0.2154414822050701;0.20466038545007562;22600.0;11525.623627379127
1;0;false;0;100;6;3;0.95;3;SchaffersEvaluation;11953;1.285580096810869;0.828625183492108;4300.0;2100.0
1;0;false;0;100;6;3;0.95;3;KatsuuraEvaluation;29372;0.25594276332920296;0.32000643343941754;12100.0;5539.855593785816
1;0;false;0;100;6;3;0.95;4;SchaffersEvaluation;8336;1.860783853727457;2.296784694975724;4300.0;900.0
1;0;false;0;100;6;3;0.95;4;KatsuuraEvaluation;23100;0.2009170880497621;0.28981566729586117;13900.0;9585.927185202274
1;0;false;0;100;6;3;0.95;6;SchaffersEvaluation;18165;2.3308090119513483;1.2202091444481107;4300.0;2100.0
1;0;false;0;100;6;3;0.95;6;KatsuuraEvaluation;4271;0.29173224172431284;0.5017207433315606;18100.0;13945.96715900335
1;0;false;0;100;6;3;0.95;12;SchaffersEvaluation;21777;2.850667365816423;2.709792010973494;4600.0;3231.0988842807024
1;0;false;0;100;6;3;0.95;12;KatsuuraEvaluation;25093;0.18246312972605874;0.274411823683636;7300.0;2100.0
1;0;false;0;100;6;3;0.95;24;SchaffersEvaluation;15230;0.6968203099826215;0.470036161160602;9100.0;6155.485358604958
1;0;false;0;100;6;3;0.95;24;KatsuuraEvaluation;18122;0.08766403085537741;0.08810064283868388;13000.0;7937.253933193771
1;0;false;0;100;6;6;0.95;2;SchaffersEvaluation;17557;1.192634157021835;0.9929078531994592;10600.0;5499.090833947008
1;0;false;0;100;6;6;0.95;2;KatsuuraEvaluation;16634;0.052623750394002924;0.06958564567899922;20710.0;11242.637590885868
1;0;false;0;100;6;6;0.95;3;SchaffersEvaluation;14583;1.1351692753478537;1.9234445109703537;5200.0;5400.0
1;0;false;0;100;6;6;0.95;3;KatsuuraEvaluation;25981;0.09056546562692847;0.19949627029042372;18100.0;7595.393340703297
1;0;false;0;100;6;6;0.95;4;SchaffersEvaluation;19429;1.4953800673852042;1.2127993808961812;9400.0;10800.0
1;0;false;0;100;6;6;0.95;4;KatsuuraEvaluation;10316;0.22846381307396918;0.4579185408096607;20200.0;8292.164976651153
1;0;false;0;100;6;6;0.95;6;SchaffersEvaluation;3494;0.2801428571420084;0.30128988985921173;10000.0;4242.640687119285
1;0;false;0;100;6;6;0.95;6;KatsuuraEvaluation;7594;0.033384424234798614;0.06668258203429434;8800.0;5230.678732248808
1;0;false;0;100;6;6;0.95;12;SchaffersEvaluation;5239;0.4245397231605483;0.35979473809268875;9100.0;7475.9614766262675
1;0;false;0;100;6;6;0.95;12;KatsuuraEvaluation;5067;0.04667925987751921;0.0687390942247116;19000.0;10039.920318408907
1;0;false;0;100;6;6;0.95;24;SchaffersEvaluation;11558;0.6036551178118628;0.5740588265880703;8200.0;8072.174428244226
1;0;false;0;100;6;6;0.95;24;KatsuuraEvaluation;15485;0.020891103637729985;0.058614602102221504;12400.0;9275.774900244183
1;0;false;0;100;12;2;0.95;2;SchaffersEvaluation;30501;4.8608851486300395;2.077069467520533;4300.0;900.0
1;0;false;0;100;12;2;0.95;2;KatsuuraEvaluation;4513;0.42310976704765374;0.5808771342548068;19900.0;10133.607452432721
1;0;false;0;100;12;2;0.95;3;SchaffersEvaluation;4448;3.741182103515907;2.474982875613268;4300.0;900.0
1;0;false;0;100;12;2;0.95;3;KatsuuraEvaluation;19432;0.39943176570282624;0.4522491960934111;19600.0;9562.426470305536
1;0;false;0;100;12;2;0.95;4;SchaffersEvaluation;14367;3.525353393171281;2.5605178133865327;4000.0;0.0
1;0;false;0;100;12;2;0.95;4;KatsuuraEvaluation;9423;0.55233344474183;0.5215243903004675;16900.0;8802.840450672726
1;0;false;0;100;12;2;0.95;6;SchaffersEvaluation;23296;3.340252033027099;2.221776717691427;4300.0;900.0
1;0;false;0;100;12;2;0.95;6;KatsuuraEvaluation;32656;0.23232607399474614;0.3420051859485324;14800.0;8072.174428244226
1;0;false;0;100;12;2;0.95;12;SchaffersEvaluation;27659;3.5700220924923385;2.466494990776522;4000.0;0.0
1;0;false;0;100;12;2;0.95;12;KatsuuraEvaluation;17060;0.2996506676561845;0.32587510272204295;11200.0;5230.678732248808
1;0;false;0;100;12;2;0.95;24;SchaffersEvaluation;29886;2.856105661659298;1.753540548901046;3700.0;900.0
1;0;false;0;100;12;2;0.95;24;KatsuuraEvaluation;322;0.3108884512776583;0.3090314514912657;10900.0;4253.2340636273475
1;0;false;0;100;12;3;0.95;2;SchaffersEvaluation;21431;4.528737155660613;2.9786032671635816;5500.0;1500.0
1;0;false;0;100;12;3;0.95;2;KatsuuraEvaluation;9810;0.15277029332293587;0.16233621020083874;29500.0;14650.938536489735
1;0;false;0;100;12;3;0.95;3;SchaffersEvaluation;18983;4.74206906173788;1.8296645169748633;4900.0;1374.772708486752
1;0;false;0;100;12;3;0.95;3;KatsuuraEvaluation;18413;0.31553225466043566;0.3391619498257966;20200.0;7613.146524269712
1;0;false;0;100;12;3;0.95;4;SchaffersEvaluation;14186;3.713826562069186;1.8210030850388819;4600.0;1200.0
1;0;false;0;100;12;3;0.95;4;KatsuuraEvaluation;1760;0.1624341385258705;0.3466906222555363;19300.0;7642.643521714198
1;0;false;0;100;12;3;0.95;6;SchaffersEvaluation;1997;3.3876796857068547;2.5551368172005557;4300.0;900.0
1;0;false;0;100;12;3;0.95;6;KatsuuraEvaluation;7221;0.9611873826058271;1.1258849744138844;20200.0;7493.997598078078
1;0;false;0;100;12;3;0.95;12;SchaffersEvaluation;29810;3.0505484666977156;2.151541792949978;4600.0;1200.0
1;0;false;0;100;12;3;0.95;12;KatsuuraEvaluation;24590;0.3705347388690404;0.5672956437831789;17500.0;8616.843969807043
1;0;false;0;100;12;3;0.95;24;SchaffersEvaluation;4834;4.338672587629082;2.631044559694004;4000.0;0.0
1;0;false;0;100;12;3;0.95;24;KatsuuraEvaluation;15984;0.8688786397232156;1.0230721103584135;13900.0;6007.495318350236
1;0;false;0;100;12;4;0.95;2;SchaffersEvaluation;26782;5.766393497537667;1.4736274325782275;5500.0;1500.0
1;0;false;0;100;12;4;0.95;2;KatsuuraEvaluation;19878;0.4326966733274464;0.6124191868291147;31900.0;16597.891432347664
1;0;false;0;100;12;4;0.95;3;SchaffersEvaluation;23632;5.499746360056614;2.74074933912398;4600.0;1200.0
1;0;false;0;100;12;4;0.95;3;KatsuuraEvaluation;8418;0.2708827188616112;0.4259321011313266;24100.0;11928.537211242627
1;0;false;0;100;12;4;0.95;4;SchaffersEvaluation;31434;3.557564565012735;2.090071411421487;3700.0;900.0
1;0;false;0;100;12;4;0.95;4;KatsuuraEvaluation;22091;0.5321576210029664;0.7323532800601926;27100.0;16813.387523042464
1;0;false;0;100;12;4;0.95;6;SchaffersEvaluation;1698;3.1570007593116047;1.6636208260569227;3700.0;1615.5494421403512
1;0;false;0;100;12;4;0.95;6;KatsuuraEvaluation;29612;0.3474709491476438;0.6075611856121003;22600.0;10965.400129498239
1;0;false;0;100;12;4;0.95;12;SchaffersEvaluation;26658;3.8725639306786945;2.032454076024767;4600.0;1200.0
1;0;false;0;100;12;4;0.95;12;KatsuuraEvaluation;6487;0.5287001997754481;0.3758195886689749;17200.0;9217.37489744233
1;0;false;0;100;12;4;0.95;24;SchaffersEvaluation;24388;2.236800364592458;1.3451523458104995;4300.0;900.0
1;0;false;0;100;12;4;0.95;24;KatsuuraEvaluation;4403;0.3465169778163412;0.41664867784982407;17500.0;9881.801455200362
1;0;false;0;100;12;6;0.95;2;SchaffersEvaluation;10496;4.67410727337009;2.694865877787896;6400.0;1200.0
1;0;false;0;100;12;6;0.95;2;KatsuuraEvaluation;21973;0.6701001960975712;1.3434143027832341;29500.0;12531.959144523255
1;0;false;0;100;12;6;0.95;3;SchaffersEvaluation;2904;5.413864558235474;1.781638140836636;5800.0;1989.97487421324
1;0;false;0;100;12;6;0.95;3;KatsuuraEvaluation;20322;0.6016501475650781;1.405192758454219;29500.0;14527.5600153639
1;0;false;0;100;12;6;0.95;4;SchaffersEvaluation;26342;4.776313851912615;2.253443579652954;5500.0;2418.677324489565
1;0;false;0;100;12;6;0.95;4;KatsuuraEvaluation;5898;0.8755369161978992;1.6270343002288434;17200.0;5878.775382679627
1;0;false;0;100;12;6;0.95;6;SchaffersEvaluation;2013;3.2617807027997685;1.7476785119977436;4900.0;1920.9372712298546
1;0;false;0;100;12;6;0.95;6;KatsuuraEvaluation;11720;0.41389213457819213;0.3663694410813445;18100.0;9004.99861188218
1;0;false;0;100;12;6;0.95;12;SchaffersEvaluation;3341;3.499748572195073;2.5600883006134683;4600.0;1800.0
1;0;false;0;100;12;6;0.95;12;KatsuuraEvaluation;20883;0.48331601640469923;0.6463174399005607;19000.0;8160.882305241266
1;0;false;0;100;12;6;0.95;24;SchaffersEvaluation;10463;1.8829412662766025;1.7478929049566818;6400.0;4983.974317750845
1;0;false;0;100;12;6;0.95;24;KatsuuraEvaluation;21712;0.3260928194280272;0.5325808187117338;16300.0;6496.922348312314
1;0;false;0;100;12;12;0.95;2;SchaffersEvaluation;14291;3.8284636891771244;1.7848662680723417;7300.0;3900.0
