island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;0;50;24;24;0.99;2;KatsuuraEvaluation;13459;0.19921089348761806;0.373208680352795;50913.2;28597.846621030752
1;0;false;0;0;50;24;24;0.99;3;SchaffersEvaluation;29737;4.691713681235166;2.2618014118292558;10317.2;7321.800172088829
1;0;false;0;0;50;24;24;0.99;3;KatsuuraEvaluation;17673;0.41969947811645536;0.6411875361868412;39554.0;17157.173473506642
1;0;false;0;0;50;24;24;0.99;6;SchaffersEvaluation;21295;1.9568910336305545;1.3991354799754716;3844.4;2777.7332917326676
1;0;false;0;0;50;24;24;0.99;6;KatsuuraEvaluation;23185;0.30077192538203057;0.4700752947844708;48064.4;29498.285086424938
1;0;false;0;0;50;24;24;0.99;12;SchaffersEvaluation;6566;1.3050683444142002;1.2629680970847712;4806.8;5692.431691289759
1;0;false;0;0;50;24;24;0.99;12;KatsuuraEvaluation;25447;0.10342713707469;0.1325578823438146;48532.4;30786.468934257464
1;0;false;0;0;50;24;24;0.99;24;SchaffersEvaluation;16637;2.195336653511256;2.323591803429231;8925.2;12784.67993185594
1;0;false;0;0;50;24;24;0.99;24;KatsuuraEvaluation;18295;0.5360741418741853;1.196584787247256;43562.0;22068.35954030113
1;0;false;0;0;100;2;2;0.99;2;SchaffersEvaluation;3589;1.523142435591699;1.5266751412153576;7100.0;7994.498108074077
1;0;false;0;0;100;2;2;0.99;2;KatsuuraEvaluation;26617;0.28165555264497677;0.41205704610693356;24590.0;11009.40052863915
1;0;false;0;0;100;2;2;0.99;3;SchaffersEvaluation;23409;1.5438462904531296;0.9880651486143045;3470.0;2194.5614596087303
1;0;false;0;0;100;2;2;0.99;3;KatsuuraEvaluation;27618;0.043395321666317696;0.03360676000630897;22350.0;9669.565657256793
1;0;false;0;0;100;2;2;0.99;6;SchaffersEvaluation;24555;0.9778139472052192;1.0509512724376149;3940.0;4282.802820583735
1;0;false;0;0;100;2;2;0.99;6;KatsuuraEvaluation;17413;0.09206587926180565;0.13890592521269174;16470.0;11656.84777287582
1;0;false;0;0;100;2;2;0.99;12;SchaffersEvaluation;14401;1.1016944681352072;1.485669512280441;1880.0;1315.1425778218877
1;0;false;0;0;100;2;2;0.99;12;KatsuuraEvaluation;17078;0.15318318845133141;0.19286576513074818;14730.0;5561.663420236791
1;0;false;0;0;100;2;2;0.99;24;SchaffersEvaluation;429;1.3723620197343904;1.4307171339945943;3870.0;5106.084605644524
1;0;false;0;0;100;2;2;0.99;24;KatsuuraEvaluation;9039;0.33349560028720493;0.5876877093804693;17150.0;10984.37526671408
1;0;false;0;0;100;3;3;0.99;2;SchaffersEvaluation;6429;3.300675274458429;1.9964451192451764;6840.7;5008.235698327306
1;0;false;0;0;100;3;3;0.99;2;KatsuuraEvaluation;13581;0.12268761788250448;0.11265163644638528;26740.9;13465.377406147962
1;0;false;0;0;100;3;3;0.99;3;SchaffersEvaluation;10284;2.2595078573310143;1.5145858432448427;4560.7;4117.532830470208
1;0;false;0;0;100;3;3;0.99;3;KatsuuraEvaluation;3926;0.12129258334538129;0.11584794181951208;26561.5;10055.399556954462
1;0;false;0;0;100;3;3;0.99;6;SchaffersEvaluation;12811;1.982130028621734;1.3996011207976773;4160.8;3732.6940351440544
1;0;false;0;0;100;3;3;0.99;6;KatsuuraEvaluation;7396;0.15916296143833056;0.24944735373651045;20701.0;9702.918138374662
1;0;false;0;0;100;3;3;0.99;12;SchaffersEvaluation;22939;1.7938278360168938;1.6829915463603198;4341.1;3694.9956549365525
1;0;false;0;0;100;3;3;0.99;12;KatsuuraEvaluation;28007;0.4771302375579588;0.6389201386267439;19931.2;11921.015424870484
1;0;false;0;0;100;3;3;0.99;24;SchaffersEvaluation;4230;1.6183664434958427;1.2881228855093643;2101.3;1132.6431962449603
1;0;false;0;0;100;3;3;0.99;24;KatsuuraEvaluation;28997;0.024633200000714547;0.04099498143190221;12891.1;6058.795432262093
1;0;false;0;0;100;4;2;0.99;2;SchaffersEvaluation;17012;3.6274018133088917;2.1438273256066944;3680.0;1609.844713008059
1;0;false;0;0;100;4;2;0.99;2;KatsuuraEvaluation;28537;0.34796621903344793;0.739668812463813;24910.0;16186.997868659895
1;0;false;0;0;100;4;2;0.99;3;SchaffersEvaluation;13686;2.6236291795685522;1.6428396948884834;3670.0;1531.0453944935794
1;0;false;0;0;100;4;2;0.99;3;KatsuuraEvaluation;28858;0.09997526810784246;0.13104118772993392;24480.0;15297.372323376325
1;0;false;0;0;100;4;2;0.99;6;SchaffersEvaluation;15934;2.9645899762907137;2.221310606294808;5410.0;8086.834980386331
1;0;false;0;0;100;4;2;0.99;6;KatsuuraEvaluation;23751;0.3434680400335427;0.4796947457423465;21370.0;10591.888405756548
1;0;false;0;0;100;4;2;0.99;12;SchaffersEvaluation;15995;1.2747551392021155;1.1754512639849193;4190.0;5949.025130220917
1;0;false;0;0;100;4;2;0.99;12;KatsuuraEvaluation;4210;0.24592757151971528;0.5279914451034846;17850.0;8839.372149649544
1;0;false;0;0;100;4;2;0.99;24;SchaffersEvaluation;13035;2.3612973967803113;2.153431680969585;2450.0;968.7620966986683
1;0;false;0;0;100;4;2;0.99;24;KatsuuraEvaluation;1747;0.19626579861937093;0.25909694619736473;23990.0;8711.99747474711
1;0;false;0;0;100;4;4;0.99;2;SchaffersEvaluation;17366;2.490829892645935;1.2351112275177953;6360.0;4064.5294930655873
1;0;false;0;0;100;4;4;0.99;2;KatsuuraEvaluation;12992;0.1851030720711339;0.2630570531345563;33830.0;18458.063278686634
1;0;false;0;0;100;4;4;0.99;3;SchaffersEvaluation;1916;2.3735408462476286;2.1484004988418453;2980.0;2416.526432712872
1;0;false;0;0;100;4;4;0.99;3;KatsuuraEvaluation;29892;0.38462671225903267;0.9875839564959997;24890.0;16109.217858108444
1;0;false;0;0;100;4;4;0.99;6;SchaffersEvaluation;29609;1.9002309757424876;1.7548186718829712;2880.0;2710.276738637588
1;0;false;0;0;100;4;4;0.99;6;KatsuuraEvaluation;26833;0.3887381822620645;0.6900733772981398;15910.0;9169.345669130376
1;0;false;0;0;100;4;4;0.99;12;SchaffersEvaluation;5937;2.431294672495618;1.335297106453041;3040.0;2499.2798962901293
1;0;false;0;0;100;4;4;0.99;12;KatsuuraEvaluation;12316;0.07012540657426698;0.09387413846221819;19510.0;12735.026501739208
1;0;false;0;0;100;4;4;0.99;24;SchaffersEvaluation;9522;1.5157100291766568;1.5239116412943279;9490.0;13569.484146422074
1;0;false;0;0;100;4;4;0.99;24;KatsuuraEvaluation;8335;0.0470972387894304;0.0552460122924696;27950.0;25007.88875535078
1;0;false;0;0;100;6;2;0.99;2;SchaffersEvaluation;807;3.9968193654162447;2.364237676758408;5851.6;3961.775238450561
1;0;false;0;0;100;6;2;0.99;2;KatsuuraEvaluation;3637;0.34727761182567607;0.34353761484164413;29661.4;15244.259038733238
1;0;false;0;0;100;6;2;0.99;3;SchaffersEvaluation;23864;3.562963046160985;1.7476287406968598;4382.2;2113.1895229723245
1;0;false;0;0;100;6;2;0.99;3;KatsuuraEvaluation;8413;0.3151872332859164;0.46701867062516195;16721.2;7099.095333914032
1;0;false;0;0;100;6;2;0.99;6;SchaffersEvaluation;31925;2.355544256956639;1.5039793746872039;4843.0;2743.793177336805
1;0;false;0;0;100;6;2;0.99;6;KatsuuraEvaluation;19651;0.5755057891258538;0.6667022848612472;18762.4;12626.899628966725
1;0;false;0;0;100;6;2;0.99;12;SchaffersEvaluation;28755;1.4839217888771103;1.1232739403176943;2771.8;996.2784550515985
1;0;false;0;0;100;6;2;0.99;12;KatsuuraEvaluation;29933;0.4165859354339322;0.5962060178715531;25213.0;17362.625429352556
1;0;false;0;0;100;6;2;0.99;24;SchaffersEvaluation;23561;2.077960821614502;1.6315737430617911;3401.2;2130.9628246405427
1;0;false;0;0;100;6;2;0.99;24;KatsuuraEvaluation;764;0.42164278123864707;0.7774947647069211;16811.8;10923.789908269016
1;0;false;0;0;100;6;3;0.99;2;SchaffersEvaluation;16189;3.862992747358704;1.6458064364413991;4843.0;4262.619124435117
1;0;false;0;0;100;6;3;0.99;2;KatsuuraEvaluation;19114;0.22581809171457873;0.3851801873334467;39301.6;22115.545714270764
1;0;false;0;0;100;6;3;0.99;3;SchaffersEvaluation;31190;3.7163698224044666;1.7271889475703304;4012.0;1784.6182785122426
1;0;false;0;0;100;6;3;0.99;3;KatsuuraEvaluation;31490;0.26101129949852725;0.32375712563590875;20273.2;10155.12356202523
1;0;false;0;0;100;6;3;0.99;6;SchaffersEvaluation;16096;2.3037108098798447;2.427694652159768;3811.6;1488.5665050645202
1;0;false;0;0;100;6;3;0.99;6;KatsuuraEvaluation;27783;1.4912733993253162;2.027407215817089;29791.6;17566.55612919049
1;0;false;0;0;100;6;3;0.99;12;SchaffersEvaluation;13672;2.972662339005029;2.2230654362942652;2971.6;1143.4501475796835
1;0;false;0;0;100;6;3;0.99;12;KatsuuraEvaluation;24227;0.7532821360944292;1.2388293919508644;24202.6;12069.056435363951
1;0;false;0;0;100;6;3;0.99;24;SchaffersEvaluation;14204;2.876522604968782;2.173819085565412;3362.2;1858.5421060605543
1;0;false;0;0;100;6;3;0.99;24;KatsuuraEvaluation;9212;0.10047267024385745;0.1566943734225117;23642.8;10961.520777702335
1;0;false;0;0;100;6;6;0.99;2;SchaffersEvaluation;28434;3.433422653692161;1.7237437121120631;8072.2;4219.018127479426
1;0;false;0;0;100;6;6;0.99;2;KatsuuraEvaluation;8056;0.08110298187922269;0.05894957365075716;25603.0;20840.289868425534
1;0;false;0;0;100;6;6;0.99;3;SchaffersEvaluation;15306;2.457512924062252;1.2420459649516415;5271.4;4754.8949136652855
1;0;false;0;0;100;6;6;0.99;3;KatsuuraEvaluation;31244;0.10441960099298424;0.11767774050235759;31852.6;19265.776974729048
1;0;false;0;0;100;6;6;0.99;6;SchaffersEvaluation;3056;2.626210286467176;1.5234563003979145;5012.8;3858.891778736481
1;0;false;0;0;100;6;6;0.99;6;KatsuuraEvaluation;20701;0.1633238729996764;0.1805358783763606;27832.6;18849.254246256005
1;0;false;0;0;100;6;6;0.99;12;SchaffersEvaluation;24794;1.2617099472192888;1.2646053775818218;2782.0;2406.691172543748
1;0;false;0;0;100;6;6;0.99;12;KatsuuraEvaluation;14125;0.147120534915564;0.31069124752690913;20632.0;14756.75378936709
1;0;false;0;0;100;6;6;0.99;24;SchaffersEvaluation;24817;2.08517640864157;1.7695289801664276;4712.8;5411.946651621762
1;0;false;0;0;100;6;6;0.99;24;KatsuuraEvaluation;27172;0.40177538050020767;0.8950238062181433;20592.4;10623.28532234732
1;0;false;0;0;100;12;2;0.99;2;SchaffersEvaluation;22946;4.208318177465069;2.3170382707925747;5003.2;1984.0990297865678
1;0;false;0;0;100;12;2;0.99;2;KatsuuraEvaluation;12720;0.6788970789568849;0.8299786516184637;46543.6;27855.245162087514
1;0;false;0;0;100;12;2;0.99;3;SchaffersEvaluation;24554;4.85987090762709;2.04067230930523;4543.6;1399.6141754069226
1;0;false;0;0;100;12;2;0.99;3;KatsuuraEvaluation;3257;1.0160776312033877;2.2202201356617826;36432.4;22713.281644007322
1;0;false;0;0;100;12;2;0.99;6;SchaffersEvaluation;14168;3.0996430645219695;2.1190366260341036;4094.8;2216.20508076306
1;0;false;0;0;100;12;2;0.99;6;KatsuuraEvaluation;32610;0.6614270800554405;0.912666152979201;26604.4;19999.326184649322
1;0;false;0;0;100;12;2;0.99;12;SchaffersEvaluation;29337;3.2939245334497484;1.9619868140597043;3304.0;1776.2675474150847
1;0;false;0;0;100;12;2;0.99;12;KatsuuraEvaluation;17111;0.9170973965632581;1.1032921240869242;16074.4;8489.973795012562
1;0;false;0;0;100;12;2;0.99;24;SchaffersEvaluation;6763;3.5521182202677792;1.8737678049238569;3164.8;654.9450053248746
1;0;false;0;0;100;12;2;0.99;24;KatsuuraEvaluation;25932;0.2117075577635265;0.19777729807045993;20184.4;15334.476966626542
1;0;false;0;0;100;12;3;0.99;2;SchaffersEvaluation;19088;4.788251026697155;1.7604873207795888;6943.6;3831.5797055522676
1;0;false;0;0;100;12;3;0.99;2;KatsuuraEvaluation;10801;1.25511500823594;1.8534252308896213;53984.8;28243.079877378812
1;0;false;0;0;100;12;3;0.99;3;SchaffersEvaluation;1962;4.216664423391215;2.0749822053458713;4852.0;2811.275013227984
1;0;false;0;0;100;12;3;0.99;3;KatsuuraEvaluation;12627;0.5961158850177973;0.7793110557688695;29165.2;25172.754099621277
1;0;false;0;0;100;12;3;0.99;6;SchaffersEvaluation;11278;5.1523599272440554;2.666457520114849;3812.8;1264.1098686427538
1;0;false;0;0;100;12;3;0.99;6;KatsuuraEvaluation;27956;0.36957659344252786;0.4407493892512592;21196.0;7057.142764603816
1;0;false;0;0;100;12;3;0.99;12;SchaffersEvaluation;4261;4.526669240908028;2.4626452368111407;3535.6;1405.1385127452738
1;0;false;0;0;100;12;3;0.99;12;KatsuuraEvaluation;17698;1.2626629423209734;1.2698701208398615;38266.0;14197.918298116805
1;0;false;0;0;100;12;3;0.99;24;SchaffersEvaluation;28997;4.085149971194537;0.6545952864208832;4255.6;2158.6732592034396
1;0;false;0;0;100;12;3;0.99;24;KatsuuraEvaluation;29906;0.4724870924849574;0.42875097583288374;20254.0;11544.752470278434
1;0;false;0;0;100;12;4;0.99;2;SchaffersEvaluation;15512;5.702680719587759;2.0398668919560166;6864.4;2776.7961106282182
1;0;false;0;0;100;12;4;0.99;2;KatsuuraEvaluation;20002;0.5461523186730822;0.8977566628433353;51793.6;27115.505893123216
1;0;false;0;0;100;12;4;0.99;3;SchaffersEvaluation;20411;4.54664326550806;1.643894355240941;6894.4;1900.0725880870975
1;0;false;0;0;100;12;4;0.99;3;KatsuuraEvaluation;10987;0.4557622439898921;0.4056117060305361;35765.2;18195.503448929354
1;0;false;0;0;100;12;4;0.99;6;SchaffersEvaluation;22536;4.582750144189674;2.375900341886801;5234.8;3629.818309502557
1;0;false;0;0;100;12;4;0.99;6;KatsuuraEvaluation;475;0.3189439818511397;0.2682981300448304;33042.4;16783.858073756463
1;0;false;0;0;100;12;4;0.99;12;SchaffersEvaluation;6527;3.581051915156178;2.890473783282883;4753.6;634.9077413293998
1;0;false;0;0;100;12;4;0.99;12;KatsuuraEvaluation;207;0.5481864367710607;0.5853933086620661;38455.6;23814.680141458964
1;0;false;0;0;100;12;4;0.99;24;SchaffersEvaluation;31530;5.466768970106941;2.4255329300597315;3844.0;1743.8605448831051
1;0;false;0;0;100;12;4;0.99;24;KatsuuraEvaluation;8835;0.5942595147505418;1.0590416157942157;21703.6;16912.949211772615
1;0;false;0;0;100;12;6;0.99;2;SchaffersEvaluation;17905;5.366297671316635;2.093389614897688;6823.6;2904.634889276103
1;0;false;0;0;100;12;6;0.99;2;KatsuuraEvaluation;32699;0.6429704720732262;1.0329488895430354;39554.8;20447.782005880246
1;0;false;0;0;100;12;6;0.99;3;SchaffersEvaluation;15523;5.551970740010738;2.8732980365811254;8144.8;3332.882860227764
1;0;false;0;0;100;12;6;0.99;3;KatsuuraEvaluation;5351;0.6352741152149578;0.8437556396186925;32964.4;11790.750876852584
1;0;false;0;0;100;12;6;0.99;6;SchaffersEvaluation;32573;4.7472534877638415;2.2725631920669933;4614.4;1643.8318162147855
1;0;false;0;0;100;12;6;0.99;6;KatsuuraEvaluation;30878;0.9584875987716199;0.8506548710275554;39644.8;21030.559387710065
1;0;false;0;0;100;12;6;0.99;12;SchaffersEvaluation;2889;6.356383069384706;1.6605624636429728;3994.0;2049.1436260057517
1;0;false;0;0;100;12;6;0.99;12;KatsuuraEvaluation;31205;0.4281365092021024;0.640167199619758;37655.2;16358.407922533292
1;0;false;0;0;100;12;6;0.99;24;SchaffersEvaluation;31611;4.554413640852511;2.227189330532544;3623.2;1263.756685442257
1;0;false;0;0;100;12;6;0.99;24;KatsuuraEvaluation;30637;0.3721296207419238;0.36351269546357123;34884.4;23222.51214317693
1;0;false;0;0;100;12;12;0.99;2;SchaffersEvaluation;6242;4.018198219618065;1.9398372655507903;6995.2;6550.723392114797
1;0;false;0;0;100;12;12;0.99;2;KatsuuraEvaluation;19228;0.4691104903391568;0.615356039647126;51044.8;24613.078396657333
1;0;false;0;0;100;12;12;0.99;3;SchaffersEvaluation;10532;3.1185871183634175;1.6627319789602197;4633.6;3260.7195279569814
1;0;false;0;0;100;12;12;0.99;3;KatsuuraEvaluation;31948;0.2535336752560823;0.3657045574220773;39784.0;15131.21584011014
1;0;false;0;0;100;12;12;0.99;6;SchaffersEvaluation;25356;2.888829645888639;1.9235944618753198;6073.6;3265.4326267739775
1;0;false;0;0;100;12;12;0.99;6;KatsuuraEvaluation;19646;0.24087355092553114;0.5100418566407485;37424.8;24903.28760947036
1;0;false;0;0;100;12;12;0.99;12;SchaffersEvaluation;15654;1.8169960661095637;0.856549010754923;5314.0;6394.3748404359285
1;0;false;0;0;100;12;12;0.99;12;KatsuuraEvaluation;4680;0.1575218943329602;0.2669722539590658;28235.2;9251.276547590607
1;0;false;0;0;100;12;12;0.99;24;SchaffersEvaluation;28258;1.9056682797709925;1.3574090060817783;10424.8;17174.342984813127
1;0;false;0;0;100;12;12;0.99;24;KatsuuraEvaluation;4310;0.08581048747201256;0.12065707280199658;24604.0;14868.253750861262
1;0;false;0;0;100;24;2;0.99;2;SchaffersEvaluation;22310;4.683397290699628;2.674137099075089;7496.8;1946.8660354528763
1;0;false;0;0;100;24;2;0.99;2;KatsuuraEvaluation;7495;0.5671470046639292;0.6249855252089624;57707.2;23941.38293749966
1;0;false;0;0;100;24;2;0.99;3;SchaffersEvaluation;30060;5.782649118257426;2.7706119005395258;5413.6;1816.887184169672
1;0;false;0;0;100;24;2;0.99;3;KatsuuraEvaluation;6665;0.4767848895702924;0.7033128052628691;53399.2;21129.99527117789
1;0;false;0;0;100;24;2;0.99;6;SchaffersEvaluation;32416;5.719959368590986;1.9127031251909206;3793.6;1148.366770679124
1;0;false;0;0;100;24;2;0.99;6;KatsuuraEvaluation;19057;0.41882205931632344;0.48644599194278443;39757.6;17357.055529092486
1;0;false;0;0;100;24;2;0.99;12;SchaffersEvaluation;16016;3.637938957220167;1.9811259002166928;3198.4;812.2112040596338
1;0;false;0;0;100;24;2;0.99;12;KatsuuraEvaluation;329;0.47825723091311917;0.6088579739462433;26238.4;22029.512147117555
1;0;false;0;0;100;24;2;0.99;24;SchaffersEvaluation;5168;5.4534926825152805;2.5644242452771757;3589.6;1084.0032472276087
1;0;false;0;0;100;24;2;0.99;24;KatsuuraEvaluation;25870;0.6319661583053084;0.7554179432303715;33292.0;21725.703560529404
1;0;false;0;0;100;24;3;0.99;2;SchaffersEvaluation;21014;7.27605093800304;1.3067642312008132;7909.6;1767.0650921796855
1;0;false;0;0;100;24;3;0.99;2;KatsuuraEvaluation;11641;0.9220933719472212;0.891831866242525;56238.4;24877.8157369171
1;0;false;0;0;100;24;3;0.99;3;SchaffersEvaluation;20516;5.848862759678639;0.874753910607186;5862.4;1351.9244949330564
1;0;false;0;0;100;24;3;0.99;3;KatsuuraEvaluation;24452;1.5791810757979141;1.8125119155200575;34832.8;19180.8678677478
1;0;false;0;0;100;24;3;0.99;6;SchaffersEvaluation;5605;5.880074468487066;1.7304811201984671;4309.6;1241.1133066726825
1;0;false;0;0;100;24;3;0.99;6;KatsuuraEvaluation;24600;0.8344394020459843;0.7890578194509217;40259.2;19464.808022685454
1;0;false;0;0;100;24;3;0.99;12;SchaffersEvaluation;157;4.557751154721368;2.297966306074093;4249.6;1777.8622668812113
1;0;false;0;0;100;24;3;0.99;12;KatsuuraEvaluation;16689;0.43929713049847674;0.3707795540941614;35430.4;17887.57675706802
1;0;false;0;0;100;24;3;0.99;24;SchaffersEvaluation;27195;4.353935934206371;2.630164119307415;3618.4;2050.9316517134353
1;0;false;0;0;100;24;3;0.99;24;KatsuuraEvaluation;19535;0.20938372862894114;0.23085358786830484;26252.8;13810.14743440489
1;0;false;0;0;100;24;4;0.99;2;SchaffersEvaluation;1275;6.212781741107099;2.334772409289813;8200.0;2568.4317394083105
1;0;false;0;0;100;24;4;0.99;2;KatsuuraEvaluation;31836;1.0691841006537595;1.42964697749583;61732.0;20267.607100987527
1;0;false;0;0;100;24;4;0.99;3;SchaffersEvaluation;26685;7.6012207157355265;2.1535091397123827;5634.4;1894.8208991881
1;0;false;0;0;100;24;4;0.99;3;KatsuuraEvaluation;32514;0.4533334825186646;0.5885405562767897;60071.2;25376.982629146434
1;0;false;0;0;100;24;4;0.99;6;SchaffersEvaluation;31233;5.252965973695238;2.609477411406151;5104.0;1945.133003164565
1;0;false;0;0;100;24;4;0.99;6;KatsuuraEvaluation;24953;1.1688719217136807;1.093014620913189;43760.8;24973.057661407824
1;0;false;0;0;100;24;4;0.99;12;SchaffersEvaluation;23325;4.3909279255070945;1.6213151262170082;4991.2;2038.3560434821
1;0;false;0;0;100;24;4;0.99;12;KatsuuraEvaluation;23939;1.0016647974401216;1.174903064193456;40559.2;21053.96166425692
1;0;false;0;0;100;24;4;0.99;24;SchaffersEvaluation;14398;4.2505373237797075;1.1833783023671598;4151.2;2497.7486182560488
1;0;false;0;0;100;24;4;0.99;24;KatsuuraEvaluation;4279;0.4397522890987595;0.397861425367252;55506.4;22136.149128518264
1;0;false;0;0;100;24;6;0.99;2;SchaffersEvaluation;28346;6.526634189412984;2.7639717670172623;9102.4;2275.4341651649693
1;0;false;0;0;100;24;6;0.99;2;KatsuuraEvaluation;7725;0.6500779341852213;0.7082817615140184;59660.8;27299.04589101971
1;0;false;0;0;100;24;6;0.99;3;SchaffersEvaluation;5947;6.705814268332672;1.8186119098357227;6623.2;2053.278198393973
1;0;false;0;0;100;24;6;0.99;3;KatsuuraEvaluation;12293;1.1853329732399653;1.522971540926191;57172.0;22948.656431259762
1;0;false;0;0;100;24;6;0.99;6;SchaffersEvaluation;30454;6.1087047217991906;2.3705505475251893;6028.0;1853.353285264307
1;0;false;0;0;100;24;6;0.99;6;KatsuuraEvaluation;8847;1.1524199144673841;1.24972634955646;46357.6;19293.8004716541
1;0;false;0;0;100;24;6;0.99;12;SchaffersEvaluation;20907;4.953921466139798;1.7416162929456176;4499.2;1314.3172219825774
1;0;false;0;0;100;24;6;0.99;12;KatsuuraEvaluation;24920;0.5765869646419616;1.238984774498601;38464.0;20665.511442981515
1;0;false;0;0;100;24;6;0.99;24;SchaffersEvaluation;16727;3.067397606031713;1.758538241276288;7458.4;3113.5909557936475
1;0;false;0;0;100;24;6;0.99;24;KatsuuraEvaluation;14805;1.4239976760457647;2.01115113510947;45294.4;17319.30679444186
1;0;false;0;0;100;24;12;0.99;2;SchaffersEvaluation;10481;6.57422537412385;2.2232279967594675;10744.0;2858.101747663998
1;0;false;0;0;100;24;12;0.99;2;KatsuuraEvaluation;26700;0.10461901173912709;0.16412688478811113;56375.2;29843.030237561332
1;0;false;0;0;100;24;12;0.99;3;SchaffersEvaluation;14004;6.782841154884617;2.0470844039923928;9697.6;2846.3119716573583
1;0;false;0;0;100;24;12;0.99;3;KatsuuraEvaluation;22540;0.6619642975962703;0.9128806424067759;49648.0;24662.751379357494
1;0;false;0;0;100;24;12;0.99;6;SchaffersEvaluation;29786;5.1950431806515365;1.8525209151913944;8272.0;4192.055343146128
1;0;false;0;0;100;24;12;0.99;6;KatsuuraEvaluation;21208;0.6602889548927511;0.8146156598010558;60928.0;23047.436924742848
1;0;false;0;0;100;24;12;0.99;12;SchaffersEvaluation;249;4.276020402202952;2.017216664551266;5951.2;3317.6438868570563
1;0;false;0;0;100;24;12;0.99;12;KatsuuraEvaluation;1244;0.7288506864083322;0.9813406488589704;52979.2;26590.561802263597
1;0;false;0;0;100;24;12;0.99;24;SchaffersEvaluation;23391;4.90240469790036;3.0017079496345627;11303.2;14189.573727212528
1;0;false;0;0;100;24;12;0.99;24;KatsuuraEvaluation;26940;1.0568235784051487;1.5006720770744415;66481.6;25968.080850151404
1;0;false;0;0;100;24;24;0.99;2;SchaffersEvaluation;18369;5.60917518846748;1.2410254210392966;14689.6;4936.041555740794
1;0;false;0;0;100;24;24;0.99;2;KatsuuraEvaluation;18518;0.8117712410301328;1.258149140099894;66911.2;18902.631588220727
1;0;false;0;0;100;24;24;0.99;3;SchaffersEvaluation;16907;3.7583623734793195;2.1438942976955433;11394.4;12338.241975257253
1;0;false;0;0;100;24;24;0.99;3;KatsuuraEvaluation;25669;0.5238330145406087;1.1241568215325055;59113.6;29356.090213786985
1;0;false;0;0;100;24;24;0.99;6;SchaffersEvaluation;19701;1.975293153738182;0.9426095903807309;3908.8;4137.51995282198
1;0;false;0;0;100;24;24;0.99;6;KatsuuraEvaluation;26814;0.4472773603172181;0.7233973868650565;39661.6;13207.892331481204
1;0;false;0;0;100;24;24;0.99;12;SchaffersEvaluation;29067;1.5039008610732103;1.1523819045439039;2927.2;2828.2103457840612
1;0;false;0;0;100;24;24;0.99;12;KatsuuraEvaluation;27700;0.7269826184957445;0.6767599875201428;43328.8;21643.74450412867
1;0;false;0;0;100;24;24;0.99;24;SchaffersEvaluation;32771;2.430869275046428;2.3302234843701077;2900.8;3338.210203087877
1;0;false;0;0;100;24;24;0.99;24;KatsuuraEvaluation;14597;0.10018416519659983;0.11067439930942849;50358.4;26546.863028237443
1;0;false;0;0;200;2;2;0.99;2;SchaffersEvaluation;23531;1.8120881211996458;1.2752416749755673;7300.0;6889.992743102129
1;0;false;0;0;200;2;2;0.99;2;KatsuuraEvaluation;16387;0.08890852328240785;0.14848201278702466;21910.0;14226.064107826873
1;0;false;0;0;200;2;2;0.99;3;SchaffersEvaluation;28899;2.174733889988676;1.4180606530174442;3980.0;3691.828815099638
1;0;false;0;0;200;2;2;0.99;3;KatsuuraEvaluation;14822;0.08754768951102579;0.1540596871722843;16740.0;10540.79693381862
1;0;false;0;0;200;2;2;0.99;6;SchaffersEvaluation;3140;0.897604092329342;1.1123354625244875;13800.0;27289.41186614325
1;0;false;0;0;200;2;2;0.99;6;KatsuuraEvaluation;25605;0.28279589439155284;0.6107674467699112;18700.0;6982.549677589125
1;0;false;0;0;200;2;2;0.99;12;SchaffersEvaluation;5255;1.7050709497002081;1.0120813563327424;12820.0;28877.769997006348
1;0;false;0;0;200;2;2;0.99;12;KatsuuraEvaluation;19440;0.047984739862179916;0.08499239958776046;12280.0;5461.831194755107
1;0;false;0;0;200;2;2;0.99;24;SchaffersEvaluation;15980;1.7789912772131071;1.9000554197357198;2440.0;1702.4687956024334
1;0;false;0;0;200;2;2;0.99;24;KatsuuraEvaluation;12641;0.1058528979640315;0.17020695926926394;19460.0;9786.950495430126
1;0;false;0;0;200;3;3;0.99;2;SchaffersEvaluation;23051;2.282482579299461;2.173367677163201;5221.4;2362.592779130589
1;0;false;0;0;200;3;3;0.99;2;KatsuuraEvaluation;13123;0.292050782768704;0.44393732842521033;15461.3;9854.814285921373
1;0;false;0;0;200;3;3;0.99;3;SchaffersEvaluation;4455;1.5809227045421497;0.7621041263966408;2701.4;1353.299833739737
1;0;false;0;0;200;3;3;0.99;3;KatsuuraEvaluation;8455;0.2830702431071077;0.3750320530894832;29760.8;15761.519741446255
1;0;false;0;0;200;3;3;0.99;6;SchaffersEvaluation;12074;1.2895363931476738;1.0022345553950043;4550.9;2995.501742613414
1;0;false;0;0;200;3;3;0.99;6;KatsuuraEvaluation;32429;0.23065829112766134;0.2508225350099831;25161.2;10413.769565339922
1;0;false;0;0;200;3;3;0.99;12;SchaffersEvaluation;3110;2.1481833348930697;1.1161578375139674;6231.2;6934.521537928914
1;0;false;0;0;200;3;3;0.99;12;KatsuuraEvaluation;10305;0.1942513522438216;0.3230972467838087;15860.9;7217.72905351815
